KC Taimur,000704,S,1605.0,1250.0,1070.0,1203.75,0.0
KC TAJ RAANI,0003043,P,2992.5,2350.0,1995.0,2150.0,4.0
Kc Taj Twist Plazo With Purse,0003229,P,3120.0,2450.0,2080.0,2200.0,0.0
KC Taqdeer,002087,CS,1267.5,1150.0,845.0,950.625,0.0
KC Taroob,000705,S,1988.0,1550.0,1325.333333,1491.0,0.0
KC Tasheen,000706,S,938.0,850.0,625.33333330000005,703.5,0.0
KC Tasmina,001727,G,2625.0,2350.0,1750.0,1968.75,0.0
KC TASTE TOWN,0003014,P,3292.5,2550.0,2195.0,2350.0,1.0
KC TASTY TASHAN,0003272,P,2992.5,2300.0,1995.0,2100.0,4.0
KC Taufeer,000707,S,1988.0,1400.0,1325.3299999999999,1350.0,1.0
KC Tehreem,000708,S,938.0,850.0,625.33333330000005,703.5,0.0
KC Tehzib,000709,S,1450.0,1300.0,966.66666669999995,1087.5,0.0
KC TEMPORARY,0003345,T,2242.5,1750.0,1495.0,1595.0,3.0
KC Tera Fitoor,000710,S,1222.0,1100.0,814.66666669999995,916.5,0.0
KC TERA WADA,000711,P,3450.0,2650.0,2300.0,2587.5,0.0
KC Tere Bin,000712,S,2020.0,1700.0,1346.666667,1515.0,0.0
KC TERE KAABIL,001509,S,1012.5,900.0,675.0,759.375,0.0
KC TERI CHUNARIYA,000713,S,2205.0,1650.0,1470.0,1653.75,0.0
Kc Teri Chunnari,002173,T,1477.5,1300.0,985.0,1170.0,0.0
KC TERRY TOUCH,0002690,T,2070.0,1550.0,1380.0,1450.0,0.0
KC TESTY TOSS,0003283,S,1912.5,1500.0,1275.0,1360.0,4.0
KC THANDAI,0002687,S,1575.0,1400.0,1050.0,1150.0,4.0
Kc Thoda Hatke,0002408,T,2190.0,1900.0,1460.0,1550.0,0.0
KC THUMKA ZONE,0003273,P,2422.0,1900.0,1615.0,1730.0,4.0
KC TIC TAC,002189,CS,1050.0,950.0,700.0,787.5,0.0
KC TIKHA TADKA,0002954,S,2160.0,1800.0,1440.0,1550.0,4.0
KC TIME KILLER,0002876,S,1800.0,1500.0,1200.0,1350.0,2.0
KC TINY TRENDS,0002574,S,2370.0,1850.0,1580.0,1670.0,0.0
Kc Titan Play,0003279,P,2467.5,1900.0,1645.0,1740.0,2.0
KC TOP NEWS,0002821,CS,1050.0,950.0,700.0,730.0,1.0
KC Total Siyappa,002048,T,1920.0,1500.0,1280.0,1440.0,0.0
KC Toyota,001872,S,1417.5,1300.0,945.0,1063.125,0.0
Kc Trendify,0003182,S,1230.0,1000.0,820.0,870.0,0.0
KC TRENDY STYLE,0002748,T,2242.0,2000.0,1495.0,1625.0,0.0
KC True love,002057,T,2475.0,1700.0,1650.0,1700.0,-1.0
KC TUMSE ISHQ,000714,T,1935.0,1650.0,1290.0,1451.25,3.0
KC UBER,0003324,P,2100.0,1600.0,1400.0,1500.0,4.0
KC ULFAT,0002999,S,2085.0,1880.0,1390.0,1570.0,4.0
KC ULTRA LUXURY,0002960,S,1972.5,1650.0,1315.0,1425.0,4.0
KC URBAN STLE,0002734,P,2385.0,2150.0,1590.0,1710.0,4.0
KC Urooz,000715,T,2227.0,2000.0,1484.666667,1670.25,0.0
KC Veeda,000716,G,2250.0,1850.0,1500.0,1687.5,0.0
KC Villagers,000717,S,1765.0,1500.0,1176.666667,1323.75,0.0
KC Vistara,000718,S,1780.0,1500.0,1186.666667,1335.0,0.0
KC Voice Note,001728,T,2302.5,2000.0,1535.0,1726.875,0.0
KC WAFA NOOR (PURSE),0003000,G,2977.5,2680.0,1985.0,2240.0,0.0
KC WAFFLE WORLD,0002553,S,1492.5,1350.0,995.0,1070.0,0.0
KC WAFFY ZONE,0002543,S,1687.5,1450.0,1125.0,1200.0,3.0
KC Watermelon juice,000719,S,1465.0,1250.0,976.66666669999995,1098.75,0.0
KC WEDDING LOOK,0003314,T,1972.5,1500.0,1315.0,1415.0,4.0
KC White Mogra,000720,S,2062.0,1750.0,1374.666667,1546.5,0.0
Kc Windows 2,0003325,T,2385.0,1900.0,1590.0,1690.0,4.0
Kc Winter Sky,002309,P,2827.5,2550.0,1885.0,2150.0,0.0
KC Wise,000721,S,2160.0,1800.0,1440.0,1620.0,0.0
Kc Wonder Wing 4,0003307,CS,1255.5,1000.0,837.0,940.0,4.0
KC Wynk,000722,S,2017.0,1800.0,1344.666667,1512.75,0.0
KC Yakub,000723,S,2025.0,1650.0,1350.0,1518.75,0.0
KC Yaqub,000724,S,2025.0,1650.0,1350.0,1518.75,0.0
KC YEH RISHTA,0002526,S,1095.0,950.0,730.0,800.0,0.0
KC Zaafir,000725,S,2025.0,1750.0,1350.0,1518.75,0.0
KC ZAAFIRA,000726,S,975.0,850.0,650.0,731.25,0.0
KC ZABUKEE,000727,S,825.0,750.0,550.0,618.75,0.0
KC ZAFRAANI NOOR,0002837,T,1792.5,1550.0,1195.0,1300.0,1.0
KC Zahabia,001759,S,1477.5,1300.0,985.0,1108.125,0.0
KC ZAHIDA,0002751,S,1687.5,1350.0,1125.0,1250.0,0.0
KC ZAIKA E GULAB,0002438,OS,2100.0,1700.0,1400.0,1500.0,4.0
KC ZAIKA E MAGIC,0002442,OS,2100.0,1700.0,1400.0,1500.0,0.0
Kc Zaika E Mumbai,0002407,T,2190.0,1900.0,1460.0,1550.0,0.0
KC ZAIKA E SHAHI,002360,P,3000.0,2700.0,2000.0,2250.0,0.0
KC ZAIKA TREAT,0003152,S,2227.5,1750.0,1485.0,1600.0,4.0
KC Zanaa,000728,S,1778.0,1450.0,1185.333333,1333.5,0.0
KC ZANzAR QUEEN,0002784,P,2437.5,1900.0,1625.0,1700.0,1.0
KC ZARAFINA,0002920,CS,1095.0,850.0,730.0,800.0,2.0
Kc Zareen Mahel,0003180,S,1250.0,1000.0,820.0,875.0,4.0
KC ZARKA,000729,S,975.0,850.0,650.0,731.25,0.0
KC Zayed,000730,T,2160.0,1950.0,1440.0,1620.0,0.0
KC ZEBA BEGUM,0003288,P,2670.0,2050.0,1780.0,1850.0,4.0
KC ZEENAT GLOW,0003079,P,3546.0,2350.0,1970.0,2250.0,3.0
Kc Zeenat Test,0003231,P,2242.5,1700.0,1495.0,1600.0,4.0
KC Zehreen,000731,S,1440.0,1250.0,960.0,1080.0,0.0
KC Zemana,000732,S,1815.0,1650.0,1210.0,1361.25,0.0
KC Zenika,000733,G,2525.0,2250.0,1683.333333,1893.75,0.0
KC ZESTY BITE,0002545,S,1687.5,1450.0,1125.0,1200.0,-4.0
KC Zivana,002088,CS,877.5,800.0,585.0,630.0,5.0
KC Ziyam,000734,G,2445.0,1700.0,1630.0,1833.75,0.0
KC ZOFRA,0002445,CS,877.5,800.0,585.0,650.0,0.0
Kc Zohairaa,0002919,CS,1095.0,980.0,730.0,800.0,4.0
KC ZOHRA JABEEN,000735,P,3037.0,2450.0,2024.666667,2277.75,0.0
KC ZOOM FASHION,0002840,FARSI,3877.5,3000.0,2585.0,2800.0,4.0
KC ZOOM ZINDAGI,0003049,T,2131.5,1650.0,1421.0,1550.0,4.0
KC ZOYA BEGUM,0003032,S,1830.0,1550.0,1220.0,1350.0,4.0
KC Zoyaan Nayra,000736,S,2875.0,2550.0,1916.666667,2156.25,0.0
KC Zuhoor Russian,000737,P,2925.0,2650.0,1950.0,2193.75,0.0
KC Zulfein,000738,S,1650.0,1450.0,1100.0,1237.5,0.0
KC Zulfishan,000739,S,1860.0,1650.0,1240.0,1395.0,0.0
Kc zunaira jahan,0003328,S,1132.5,900.0,755.0,855.0,4.0
KC ZYPPER (PURSE),0002577,P,3322.5,2750.0,2215.0,2300.0,0.0
KCKC SUPER COOL,002234,CS,735.0,650.0,490.0,520.0,0.0
Kesar Shiv Text,000740,S,775.0,650.0,516.66666669999995,581.25,0.0
KEYONA AYESHA,000741,S,682.0,650.0,454.66666670000001,511.5,0.0
KEYONA MAHIMA,000742,S,682.0,650.0,454.66666670000001,511.5,0.0
KEYONA MAYA,000743,S,682.0,600.0,454.66666670000001,511.5,0.0
Keyona Rajwadi,002049,CS,675.0,600.0,450.0,506.25,0.0
KF RAYON TOP,0002532,CS,405.0,350.0,270.0,300.0,2.0
Khatli work,002343,CS,592.5,500.0,395.0,430.0,12.0
Khawaish SNT,000744,S,612.0,550.0,408.0,459.0,0.0
Kiana SG-202,000745,S,1343.0,1200.0,895.33333330000005,1007.25,0.0
Kiana SG-213,000746,S,1343.0,1200.0,895.33333330000005,1007.25,0.0
Kiana SG-221,000747,S,1343.0,1200.0,895.33333330000005,1007.25,0.0
Kiana SG-226,000748,S,1343.0,1200.0,895.33333330000005,1007.25,0.0
Kingfisher,000749,S,90.0,80.0,60.0,67.5,61.0
KK Kohinoor,000750,S,420.0,380.0,280.0,315.0,0.0
KKC AASMA,000751,CC,367.5,300.0,245.0,275.0,8.0
KKC AKSHARA,001563,CC,367.5,330.0,245.0,275.0,18.0
KKC ANDAZ,001564,CC,382.5,300.0,255.0,270.0,16.0
KKC ASHA,000752,S,460.0,400.0,306.66666670000001,345.0,0.0
KKC FIDA,0002656,CS,390.0,350.0,257.0,285.0,8.0
Kkc Gulnaaz,0002380,CC,382.5,350.0,255.0,275.0,0.0
Kkc Guzarish,002190,CS,397.5,350.0,265.0,290.0,-15.0
KKC HEER,000753,S,405.0,350.0,270.0,300.0,1.0
KKC INDIAN CURRENCY,0002494,CC,337.5,330.0,225.0,250.0,3.0
Kkc Jannat,002322,CC,615.0,550.0,410.0,450.0,3.0
KKC JASMINE,000754,S,405.0,360.0,270.0,303.75,0.0
KKC KAJU ANJEER,000755,S,600.0,540.0,400.0,450.0,0.0
KKC KASHMIRA,000756,S,435.0,390.0,290.0,326.25,0.0
Kkc Kayamat,001729,S,442.5,400.0,295.0,331.875,0.0
KKC Mallika,001651,S,360.0,350.0,240.0,270.0,0.0
Kkc Masoom,001730,S,382.5,300.0,255.0,290.0,49.0
Kkc Muskan,001731,S,427.5,400.0,285.0,320.625,0.0
KKC NAQAB,000757,S,430.0,390.0,286.66666670000001,322.5,0.0
KKC NOOR,0002949,CC,382.5,350.0,255.0,265.0,8.0
Kkc Panchi,000758,CC,510.0,450.0,340.0,375.0,-10.0
KKC PRITAM,002191,CC,367.5,300.0,245.0,265.0,35.0
Kkc Qayamat NX,002192,CC,420.0,380.0,280.0,300.0,0.0
KKC REHANA,0002915,CC,367.39999999999998,330.0,245.0,270.0,0.0
Kkc Rehana NX,002193,CS,297.5,360.0,265.0,285.0,7.0
KKC SARGAM,002194,CC,348.0,310.0,232.0,250.0,0.0
KKC SEHNAAZ,0002645,CS,352.5,300.0,235.0,255.0,5.0
KKC WORLD CURRENCY,0002493,CC,322.5,320.0,215.0,240.0,13.0
KKU Pritam,000759,S,465.0,400.0,310.0,348.75,0.0
KKU Tim Tim,000760,S,495.0,450.0,330.0,371.25,0.0
KKU World Cup,000761,S,420.0,350.0,280.0,315.0,0.0
Kohinoor GK,000762,S,840.0,700.0,560.0,630.0,0.0
KROSS MOTI,0002698,K,825.0,750.0,550.0,580.0,9.0
KROSS ZARKAN,0002700,K,975.0,850.0,650.0,700.0,22.0
Krushna Pushpa Rajwadi,001993,CS,660.0,600.0,440.0,495.0,4.0
KS Khawahish,001808,S,600.0,550.0,400.0,450.0,0.0
KS PRINCESS,000763,S,577.0,500.0,384.66666670000001,432.75,0.0
KS RANGOLI,000764,S,547.0,500.0,364.66666670000001,410.25,0.0
KS Zareen,001809,S,600.0,550.0,400.0,450.0,0.0
KT ASMITA,0003003,S,345.0,300.0,230.0,275.0,8.0
KT JANNAT,0003006,S,345.0,320.0,230.0,260.0,20.0
KT JENNY,0002730,CS,442.5,400.0,295.0,330.0,8.0
KT KASAUTI,0003004,S,378.0,340.0,252.0,290.0,8.0
KT KRISHNA,0003005,S,378.0,350.0,252.0,285.0,1.0
KT MEHER,0002938,CC,367.5,300.0,245.0,275.0,16.0
KT SAPNA,0002718,CS,361.5,330.0,241.0,275.0,4.0
KT SITARA,0003007,S,355.5,320.0,237.0,270.0,11.0
KT SONIX,0002729,CS,435.0,400.0,290.0,330.0,0.0
KT TITENIC,0002728,CS,427.5,390.0,285.0,315.0,4.0
Kusun Golden,001819,S,667.5,600.0,445.0,500.625,0.0
La Pinoz,000765,S,1905.0,1460.0,1270.0,1428.75,0.0
Lacha,000766,L,15000.0,27800.0,0.0,0.0,-24.0
LACHA ABHIVADAN AUSTROLIAN GIRL,0002795,L,3592.5,3250.0,2395.0,2900.0,0.0
LACHA ABHIVADAN ISHANI,0002796,L,4042.5,3650.0,2695.0,3000.0,1.0
LACHA ABHIVADAN KANIKA,0002798,L,8025.0,7250.0,5350.0,5500.0,0.0
LACHA ABHIVADAN LIMBAYAT,0002797,L,4417.5,3950.0,2945.0,3300.0,0.0
LACHA ABHIVADAN SUNSHINE,0002799,L,8992.5,7000.0,5995.0,6700.0,0.0
LACHA RAJWADI,000767,S,5716.0,5050.0,3810.666667,4287.0,-2.0
Lakhnavi Dhaga Work,001970,S,607.5,550.0,405.0,455.625,4.0
Lakhnavi Print,002118,C,600.0,540.0,400.0,450.0,0.0
Lamhen,000768,S,34.5,30.0,23.0,25.875,-20.0
Large Towel,000769,General,81.0,80.0,54.0,60.75,176.0
LAST TIME,0003130,T,1920.0,1540.0,1280.0,1375.0,-1.0
LC DDL,0002617,S,900.0,800.0,600.0,640.0,0.0
LC DIAMOND,0002611,S,862.5,750.0,575.0,625.0,1.0
Lc Heer Mahal,0003259,S,825.0,650.0,550.0,590.0,0.0
LC Humera,000770,S,664.0,600.0,442.66666670000001,498.0,0.0
Lc Jimmy 1186,0003177,P,1312.5,1000.0,875.0,950.0,14.0
LC Karina,000771,S,664.0,600.0,442.66666670000001,498.0,0.0
LC KAVYA,0002620,S,631.5,550.0,421.0,445.0,0.0
LC KINZA,0002618,S,862.5,750.0,575.0,610.0,0.0
LC Kiran,000772,S,664.0,600.0,442.66666670000001,498.0,0.0
LC Libas Cotton,001685,S,667.0,600.0,444.66666670000001,500.25,0.0
LC Nusrat,000773,S,664.0,600.0,442.66666670000001,498.0,0.0
LC Priya,000774,S,664.0,600.0,442.66666670000001,498.0,0.0
LC Rumana,000775,S,664.0,600.0,442.66666670000001,498.0,-2.0
LC Sadiya,001732,S,742.0,650.0,494.66666670000001,556.5,0.0
LC Samayra,000776,S,664.0,600.0,442.67000000000002,498.0,1.0
LC SAMSUNG,0003239,S,892.5,700.0,595.0,650.0,0.0
LC Saniya,001882,S,532.5,500.0,355.0,399.375,0.0
LC Saniya Pol,001883,S,487.5,450.0,325.0,365.625,0.0
LC Sargam,000777,S,664.0,600.0,442.66666670000001,498.0,0.0
LC Sneha,000778,S,664.0,600.0,442.66666670000001,498.0,0.0
Lc Soniya,0002660,S,947.5,750.0,565.0,590.0,0.0
LC TROUSER,0002657,T,1125.0,1000.0,750.0,850.0,0.0
Lc Zeenat,002330,S,532.5,480.0,355.0,400.0,0.0
Lemon SNT,000779,S,795.0,600.0,530.0,596.25,0.0
Libas Garments,000780,S,0.0,0.0,0.0,0.0,-10.0
LIBAS KIDS,000781,General,0.0,0.0,0.0,0.0,-68.0
LIZZI BIZZI,000782,S,0.0,0.0,0.0,0.0,0.0
Lotus Shiv Tex,000783,S,825.0,700.0,550.0,618.75,0.0
LOVE CREATION APRIL FOOL,000784,S,0.0,250.0,0.0,0.0,0.0
Love Creation Charminar,000785,S,0.0,250.0,0.0,0.0,0.0
Lovely SNT,000786,S,683.0,650.0,455.33333329999999,512.25,0.0
LS PARAS MANI,000787,S,510.0,450.0,340.0,382.5,1.0
Madhav CS,000788,CC,513.0,400.0,342.0,362.0,25.0
Madhubala SNT,000789,S,795.0,750.0,530.0,596.25,0.0
Madhumati Print,000790,S,775.0,650.0,516.66666669999995,581.25,0.0
MADHURI OM,000791,S,683.0,550.0,455.33333329999999,512.25,0.0
Mahi 2,000792,S,623.0,500.0,415.33333329999999,467.25,0.0
Malai 2 Pcs,002344,CS,232.5,199.0,154.0,180.0,-1.0
MALAI ANOTHER 2 PC,0002847,CS,222.0,200.0,148.0,175.0,64.0
MALAI COTTON,0002922,S,631.5,550.0,421.0,465.0,2.0
MALAI COTTON WHITE,0003203,CD,637.5,550.0,425.0,460.0,9.0
MALINI,000793,S,697.0,600.0,464.67000000000002,522.75,0.0
Malta,001994,CS,0.0,0.0,0.0,0.0,0.0
Malvika Beauty Full,000794,S,530.0,500.0,353.33333329999999,397.5,0.0
MAN MOHIT MMT,000795,S,450.0,360.0,300.0,337.5,0.0
MANNAT AAJ KAL,000796,S,697.0,499.0,464.67000000000002,522.75,1.0
Mannat Breathless,000797,S,712.0,650.0,474.66666670000001,534.0,0.0
MANNAT NAZAKAT,000798,S,697.0,499.0,464.67000000000002,522.75,1.0
MANNAT PIKU,000799,S,697.0,500.0,464.67000000000002,522.75,1.0
Mannat Rang Mahal,000800,S,607.0,550.0,404.66666670000001,455.25,-1.0
MANNAT SELFIE,000801,S,697.0,650.0,464.66666670000001,522.75,0.0
MANNAT SHOHRAT,000802,S,697.0,499.0,464.67000000000002,522.75,1.0
MANNAT SUPER FINE,000803,S,697.0,650.0,464.67000000000002,522.75,4.0
Manpasand Rani ki Jawani,000804,S,420.0,400.0,280.0,315.0,0.0
MAS Anushka,000805,S,660.0,650.0,440.0,495.0,0.0
MAS BMW,0002699,S,975.0,700.0,650.0,695.0,2.0
MAS DHAMAKA,002219,S,660.0,600.0,440.0,465.0,11.0
MAS DIKSHA,0002688,S,900.0,800.0,600.0,650.0,24.0
MAS Isha,000806,S,660.0,650.0,440.0,495.0,0.0
MAS Nancy,000807,S,1165.0,1050.0,776.66666669999995,873.75,0.0
MAS Roshni,000808,S,660.0,650.0,440.0,495.0,0.0
MAS Ruhi-1,000809,S,660.0,650.0,440.0,495.0,0.0
MAS Ruhi-2,000810,S,900.0,850.0,600.0,675.0,0.0
Masti Afreen,001995,CC,682.5,500.0,455.0,470.0,65.0
Masti Bulbul,001733,CC,532.5,400.0,350.0,370.0,8.0
MASTI CHUNRI,000812,S,400.0,350.0,266.66666670000001,300.0,0.0
Masti Dhamaal,0002403,CC,382.5,300.0,255.0,280.0,33.0
Masti Kalash,000813,CC,480.0,350.0,320.0,335.0,111.0
Masti Kalki,001884,CC,517.5,400.0,350.0,365.0,0.0
Masti Milly,0002402,CC,382.5,300.0,250.0,280.0,9.0
Masti Mumtaz,000814,S,0.0,350.0,0.0,0.0,0.0
Masti Panna,000815,S,480.0,400.0,320.0,335.0,12.0
Masti Prem Leela,002195,CC,487.5,370.0,325.0,340.0,73.0
MASTI RANGAT,0002946,CC,645.0,500.0,430.0,455.0,10.0
Masti Rayon to Rayon,000816,S,670.0,550.0,446.66666670000001,502.5,0.0
MASTI REYON KUDI,0002947,CC,667.5,500.0,445.0,475.0,4.0
Masti Zara,000817,CC,487.5,350.0,320.0,335.0,140.0
MC PUSHPA,000818,S,517.0,400.0,344.67000000000002,387.75,0.0
MDV FIROZA,000819,S,487.0,450.0,324.66666670000001,365.25,0.0
Meena 02 White,001835,S,637.5,550.0,425.0,478.125,0.0
Meena 03 White,001836,S,592.5,500.0,395.0,444.375,0.0
Meena Gala Patch Work,001971,S,697.5,600.0,520.0,523.125,0.0
Meena Patch Work,002045,CS,697.5,600.0,465.0,523.125,1.0
Meena Tai Dw,001972,S,712.5,650.0,475.0,534.375,0.0
Meena Tai Gala,001919,S,637.5,550.0,425.0,478.125,6.0
Meena Tai Print,001837,S,637.5,550.0,425.0,478.125,0.0
Meena Twill,001838,S,817.5,700.0,545.0,550.0,0.0
Meena V Neck,001839,S,667.5,500.0,405.0,500.62,10.0
Meena White 04,001973,S,622.5,550.0,415.0,466.875,0.0
Meera Pari Fab,000820,S,795.0,650.0,530.0,596.25,0.0
METER CLOTH,000821,S,0.0,30.0,0.0,0.0,-105.0
MF 001,002220,CS,667.5,600.0,445.0,500.0,0.0
MF 002,002221,CS,712.5,650.0,475.0,525.0,0.0
MF 003,002222,CS,697.5,600.0,465.0,520.0,0.0
MF 004,002223,CS,667.5,600.0,445.0,500.0,4.0
MF 005,002224,CS,750.0,650.0,500.0,550.0,0.0
MF 006,002225,CS,750.0,650.0,500.0,550.0,0.0
MF 007,002226,CS,652.5,600.0,435.0,485.0,0.0
MF 008,002227,S,697.5,600.0,465.0,525.0,0.0
MF 01,002199,CS,750.0,650.0,500.0,540.0,0.0
MF 02,002200,CS,735.0,650.0,490.0,530.0,0.0
MF 05,002201,CS,697.5,650.0,465.0,495.0,0.0
MF 06,002202,CS,667.5,600.0,445.0,470.0,0.0
MF 07,002203,CS,652.5,600.0,435.0,470.0,0.0
MF 09,002204,CS,750.0,650.0,500.0,535.0,0.0
MF Apple,001734,S,772.5,700.0,515.0,579.375,0.0
MF Audi,001666,S,892.0,650.0,594.66999999999996,669.0,0.0
MF GALA KHATLI HEAVY,0002646,CS,682.5,600.0,455.0,480.0,-2.0
MF GALA KHATLI HEAVY 2,0002648,CS,712.5,650.0,475.0,490.0,8.0
Mf Gala Print,002174,CS,652.5,500.0,435.0,522.0,0.0
Mf Gala Zarkan Gala,0002537,CS,667.5,600.0,445.0,470.0,1.0
MF Ginger,001735,S,1050.0,950.0,700.0,787.5,0.0
MF IPL,001667,S,892.0,800.0,594.66999999999996,669.0,1.0
MF JAAM KHULLI,0002398,CS,667.5,600.0,445.0,475.0,-1.0
Mf Khulli Print,002175,CS,750.0,650.0,500.0,600.0,-8.0
Mf Mirror,002293,CS,669.0,600.0,445.0,480.0,-16.0
MF MIX,002235,CS,607.5,550.0,405.0,445.0,25.0
Mf Patchwork,002294,CS,705.0,650.0,470.0,490.0,8.0
MF Princess PAK,001602,S,937.0,850.0,624.66666669999995,702.75,0.0
Mf Pum Pum D,002176,CS,697.5,600.0,465.0,558.0,-4.0
MF Shahnaz,001885,S,855.0,750.0,570.0,641.25,0.0
MF Super Star,001668,S,937.0,850.0,624.66666669999995,702.75,0.0
MF TAI,0002538,CS,600.0,550.0,400.0,430.0,0.0
Mf Tai Pannel Dw,002177,CS,697.5,600.0,465.0,558.0,0.0
MF WD GALA,0002539,CS,652.5,550.0,435.0,460.0,-3.0
Mission Balochistan,000822,S,1515.0,1350.0,1010.0,1136.25,0.0
MIX Kajal,001603,S,750.0,650.0,500.0,562.5,0.0
MIX SUITE,000823,S,0.0,500.0,0.0,0.0,0.0
MN ALU PUDI,0002987,S,712.5,600.0,475.0,505.0,0.0
MN Angur Juice,001604,S,667.0,499.0,444.67000000000002,499.0,2.0
MN APPLE SHAKE,0003140,S,847.5,680.0,565.0,590.0,2.0
MN Bank,000824,S,510.0,450.0,340.0,382.5,0.0
MN Bhel Puri,001886,S,525.0,470.0,350.0,393.75,1.0
MN Black Bits,000825,S,622.0,550.0,414.66666670000001,466.5,0.0
MN Chola,001832,S,487.5,450.0,325.0,365.625,0.0
MN Dal Dhokli,000826,S,510.0,450.0,340.0,382.5,-1.0
MN Dal Pakwan,001736,S,562.5,399.0,375.0,421.88,11.0
MN Delhi Chat,000827,S,637.0,550.0,424.66666670000001,477.75,0.0
MN DHOKLA,0003139,S,847.5,680.0,565.0,590.0,3.0
MN Ferrari Chivda,001605,S,585.0,500.0,390.0,438.75,0.0
MN Fruit Cream,000828,S,577.0,500.0,384.66666670000001,432.75,0.0
MN Girl Friend,000829,S,625.0,550.0,416.66666670000001,468.75,0.0
MN IPHONE,0002503,CD,517.5,500.0,345.0,390.0,14.0
MN Kaju Masala,001820,S,817.5,700.0,545.0,613.125,0.0
MN Lassi,000036,S,607.5,550.0,405.0,455.625,0.0
MN Litti Choka,001737,S,427.0,350.0,284.67000000000002,320.25,7.0
MN Litti Chokha,001606,S,427.0,400.0,284.66666670000001,320.25,-5.0
MN Malai,001996,S,607.5,550.0,405.0,455.625,2.0
MN NAWABI PAN,000830,S,600.0,550.0,400.0,450.0,0.0
MN Nylon Khaman,001887,S,720.0,650.0,480.0,540.0,0.0
MN Rabdi,000831,S,487.0,400.0,324.66666670000001,365.25,0.0
MN Rail Neer,001888,S,637.5,450.0,425.0,450.0,1.0
MN RAJNI GANDHA,001565,S,607.0,550.0,404.66666670000001,455.25,0.0
MN Soup,001921,S,442.5,400.0,295.0,331.875,0.0
MN Twenty Twenty,001824,S,1027.5,900.0,685.0,770.625,0.0
MN Urfi,000832,S,495.0,400.0,330.0,371.25,0.0
MN White Bits,000833,S,622.0,550.0,414.66666670000001,466.5,0.0
MOH MAYA,0003129,P,2145.0,1700.0,1430.0,1530.0,-4.0
Mohini Aafreen,000834,S,975.0,850.0,650.0,731.25,0.0
Mohini Palak,000835,S,975.0,850.0,650.0,731.25,0.0
Mohini Red Bull Firdous B/W,000836,S,810.0,650.0,540.0,607.5,0.0
Mohit Juhi,000837,S,600.0,500.0,400.0,450.0,0.0
MOHIT MADAM SAHIBA,000838,S,637.0,550.0,424.66666670000001,477.75,0.0
Mohit Rashmika,000839,S,495.0,450.0,330.0,371.25,0.0
MOHIT SABIYA,000840,S,585.0,500.0,390.0,438.75,0.0
Mohit Sacha,000841,S,825.0,700.0,550.0,618.75,0.0
Mohit Saheli,000842,S,735.0,600.0,490.0,551.25,0.0
Mohit Saloni,000843,S,735.0,600.0,490.0,551.25,0.0
Mohit Shabbo,000845,S,690.0,600.0,460.0,517.5,0.0
Mohit Suhani,000846,S,525.0,470.0,350.0,393.75,0.0
Mohit Sunehri,000847,S,705.0,600.0,470.0,528.75,0.0
Mohit Sunshine,000848,S,585.0,500.0,390.0,438.75,0.0
Mohit Zara,000849,S,788.0,650.0,525.33333330000005,591.0,0.0
MOIUSE L,001164,C,0.0,0.0,0.0,0.0,0.0
MOONLIGHT YELLOW,000850,S,540.0,500.0,360.0,405.0,0.0
MS Kashmir ki Kali,001922,S,592.5,500.0,395.0,444.375,0.0
MS Kasturi,001923,S,592.5,500.0,395.0,444.375,0.0
MSM Aney,001608,S,1965.0,1750.0,1310.0,1473.75,0.0
MSM DIL RUBA,0002974,S,1027.5,900.0,685.0,765.0,3.0
MSM Gulbahar,001609,S,2212.0,2000.0,1474.666667,1659.0,0.0
MSM Hit Men,001610,S,2092.0,1550.0,1394.6700000000001,1500.0,3.0
MSM Messi,001611,S,1762.0,1600.0,1174.666667,1321.5,0.0
MSM Palak,001612,S,1927.0,1700.0,1284.6700000000001,1445.25,0.0
MSM PASTA,000851,S,465.0,450.0,310.0,348.75,0.0
MSM Safari,001613,S,1927.0,1700.0,1284.6700000000001,1445.25,0.0
MSM Savera,001614,S,2010.0,1550.0,1340.0,1507.5,1.0
MSM Twinkle,001615,S,2122.0,1900.0,1414.666667,1591.5,0.0
MSM Zil Mil,001616,S,2010.0,1800.0,1340.0,1507.5,0.0
MT Aaj Tak,001889,S,577.5,500.0,385.0,433.125,0.0
MT AAJA RE,001566,S,502.5,450.0,335.0,376.875,0.0
MT Aasin,000852,S,510.0,450.0,340.0,382.5,0.0
MT Aizaz Yellow,002119,S,600.0,550.0,400.0,450.0,1.0
MT AKANSHA,0002714,S,750.0,650.0,500.0,535.0,0.0
MT ALIA,001567,S,631.5,570.0,421.0,473.625,0.0
MT ARIYA,001510,S,712.5,500.0,475.0,534.38,0.0
MT Butter,000853,S,555.0,500.0,370.0,416.25,0.0
Mt Coper carry,000854,S,675.0,600.0,450.0,506.25,0.0
MT COPPER CARRY,000855,S,690.0,600.0,460.0,517.5,0.0
MT DIPEEKA,0002828,S,735.0,550.0,490.0,540.0,8.0
MT DIVYA,0002651,S,631.5,550.0,421.0,450.0,1.0
MT FIROZA,000856,S,0.0,0.0,0.0,0.0,0.0
MT GAURI,001511,S,622.5,550.0,415.0,466.875,0.0
MT Golden,001890,S,615.0,550.0,410.0,461.25,0.0
MT Google,001686,S,667.0,500.0,444.67000000000002,465.0,0.0
